alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788985303.1885,elite,1393.3231424865,1783187702.8313,"AS265144 MCD INFORMATICA E TELECOMUNICACOES LTDA - ME","MCD INFORMATICA E TELECOMUNICACOES LTDA - ME","Águas Lindas de Goiás","South America",SA,Brazil,BR,,false,"MCD INFORMATICA E TELECOMUNICACOES LTDA - ME",-15.7623,-48.2873,false,"Linkplanet Servicos De Comunicacao Multimidia Ltda",true,Goiás,success,America/Sao_Paulo,72910,1788629426,1788985368.7583,1080,socks4,143.255.109.76:1080,true,1046.1990833282,135440,130157,50.994551896294,143.255.109.76
true,1788977248.6716,elite,7138.4631358537,1787891357.6883,"AS56971 AS56971 Cloud",AS56971,"Kansas City","North America",NA,"United States",US,,true,"CGI GLOBAL LIMITED",39.1027,-94.5778,false,"CGI GLOBAL LIMITED",true,Missouri,success,America/Chicago,64121,1788495956,1788985368.703,1080,socks5,94.183.233.251:1080,true,4670.54271698,48248,1863,96.282253397458,94.183.233.251
true,1788985329.7855,elite,2825.9707671643,1710540153.759,"AS8364 Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomputing and Networking Center",POZMAN-COM,Poznan,Europe,EU,Poland,PL,,false,"Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomput",52.3948,16.9189,false,"Pozman ZOO",true,"Greater Poland",success,Europe/Warsaw,61-558,1788567491,1788985368.6671,42344,socks4,212.126.5.246:42344,true,3153.2180309296,84087,843631,9.0638534554681,212.126.5.246
true,1788985199.2644,elite,3049.6364384181,1783658213.9776,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Aceville Pte.ltd",1.35208,103.82,false,,true,"North West",success,Asia/Singapore,858877,1788494473,1788985368.6374,7890,socks4,43.160.255.142:7890,true,637.14146614075,360046,39367,90.143786005964,43.160.255.142
true,1788985332.0266,elite,2130.0953197956,1785763099.2937,"AS198610 Beget LLC",BEGET-AS,"St Petersburg",Europe,EU,Russia,RU,,false,"Beget LLC",59.9417,30.3096,false,"Beget LLC",true,St.-Petersburg,success,Europe/Moscow,195213,1788784534,1788985368.5676,1080,socks5,46.173.26.104:1080,true,309.9308013916,37860,42268,47.249400958466,46.173.26.104
true,1788985175.6078,elite,2008.1348252528,1787030477.528,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"Oracle Corporation",1.2897,103.8501,false,"Oracle Cloud Infrastructure (ap-singapore-1)",true,"Central Singapore",success,Asia/Singapore,757695,1788844629,1788985368.5536,40001,socks5,152.69.211.50:40001,true,5390.6745910645,35257,21665,61.939144794631,152.69.211.50
true,1788985292.1843,elite,10706.038047835,1784597989.4313,"AS57494 Adman LLC",ADMAN-AS,Novosibirsk,Europe,EU,Russia,RU,,true,"Adman LLC",55.0386,82.9425,false,"JSC ""TIMEWEB""",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1788829701,1788985368.5459,9151,socks5,186.246.14.108:9151,true,2279.8156738281,30125,64515,31.831149619611,186.246.14.108
true,1788985368.361,elite,3706.1917741064,1697057153.0258,"AS18403 FPT Telecom Company",FPT-VN,Hanoi,Asia,AS,Vietnam,VN,,false,"Vietnam Internet Network Information Center",21.0184,105.8461,false,,true,Hanoi,success,Asia/Bangkok,100000,1788391586,1788985368.361,4145,socks4,183.80.130.10:4145,true,4025.2494812012,162059,1042710,13.451458329356,183.80.130.10
true,1788985332.9196,elite,5541.3858222401,1776117687.4727,"AS41745 Baykov Ilya Sergeevich",FORTIS-AS,Helsinki,Europe,EU,Finland,FI,,false,"Baykov Ilya Sergeevich",60.1698,24.9383,false,"Baykov Ilya Sergeevich",true,Uusimaa,success,Europe/Helsinki,,1788475206,1788985368.2725,1080,socks5,193.221.203.14:1080,true,1660.9222888947,39822,102384,28.003037846504,193.221.203.14
true,1788985326.721,elite,3565.9508883726,1710540124.3578,"AS137868 Star Internet Service",SIS-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Star Internet Service",23.7278,90.4135,false,"Md. Murad Hossain Ripon",true,"Dhaka Division",success,Asia/Dhaka,1000,1788396018,1788985368.2545,36331,socks4,103.115.255.225:36331,true,4024.1997241974,306948,958316,24.259601158335,103.115.255.225
true,1788966075.5073,elite,3154.3209732579,1783542429.049,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",CHINATELECOM-ZHEJIANG-NINGBO-IDC,Ningbo,Asia,AS,China,CN,,false,"China Telecom",29.9302,121.561,false,,true,Zhejiang,success,Asia/Shanghai,315000,1788983010,1788985368.1785,17981,http,122.246.3.12:17981,true,3160.9909534454,92167,547,99.410013590181,122.246.3.12
true,1788985313.0157,elite,3422.8371851332,1786312573.2656,"AS24186 RailTel Corporation of India Ltd",RAILTEL-AS-IN,Gurugram,Asia,AS,India,IN,"Sector 44",false,"RailTel Corporation of India Ltd.",28.4498,77.0761,false,"RailTel Corporation",true,Haryana,success,Asia/Kolkata,,1788730646,1788985368.0991,1080,socks4,103.66.74.61:1080,true,2027.1828174591,70702,64009,52.484206931876,103.66.74.61
true,1786711590.5158,elite,65.428867378727,1765046158.1695,"AS51436 IDEALAN Sp. z o.o.",IDEALAN-AS,Sokółka,Europe,EU,Poland,PL,,false,"IDEALAN Spolka Jawna - Piekarski",53.4006,23.4997,false,"IDEALAN Sp. z o.o",true,Podlasie,success,Europe/Warsaw,16-100,1788635045,1788985368.0143,80,http,178.212.144.7:80,false,50.542831420898,458617,4384,99.053133794527,178.212.144.7
true,1788985339.9564,elite,3562.3729933569,1697008078.3361,"AS131293 TOT Public Company Limited",TOT-LLI-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.7499,100.517,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10200,1788785745,1788985368.003,31225,socks4,1.179.172.45:31225,true,1962.6841545105,358121,1068707,25.099100942791,1.179.172.45
true,1788985330.9582,elite,1017.0903835086,1788496446.8302,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"DigitalOcean, LLC",false,"New Jersey",success,America/New_York,07047,1788495539,1788985368.0026,10000,socks5,159.223.139.31:10000,true,1261.6877555847,5446,6366,46.105655265831,159.223.139.31
true,1788985368.001,elite,3394.4791462989,1786689789.8955,"AS215590 DpkgSoft International Limited",XORA-AS,Helsinki,Europe,EU,Finland,FI,,true,"DpkgSoft International Limited",60.1699,24.9384,false,"Xorek.Cloud Helsinki",true,Uusimaa,success,Europe/Helsinki,00121,1788504219,1788985368.001,1080,socks4,2.26.68.16:1080,true,1777.9698371887,28712,64810,30.700797673275,2.26.68.16
true,1788984951.4234,elite,4287.210515598,1787395502.2116,"AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP",VNPT-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,false,"Vietnam Posts and Telecommunications Group",21.0278,105.834,false,VNPT,true,Hanoi,success,Asia/Bangkok,,1788602626,1788985367.9519,10800,socks5,14.225.204.32:10800,true,1403.9440155029,70817,1762,97.572300527701,14.225.204.32
true,1788985313.7168,elite,2706.7805309421,1782769879.8219,"AS13188 CONTENT DELIVERY NETWORK LTD",TRIOLAN,Kyiv,Europe,EU,Ukraine,UA,,false,Triolan,50.458,30.5303,false,,true,"Kyiv City",success,Europe/Kyiv,01001,1788815326,1788985367.9166,10801,socks5,178.150.77.204:10801,true,3253.6296844482,61663,76093,44.762478585325,178.150.77.204
true,1788985170.6296,elite,3913.0842168733,1788590032.0139,"AS23956 AmberIT Limited",AMBERIT-BD-AS,Dhaka,Asia,AS,Bangladesh,BD,,false,"AmberIT Limited",23.7278,90.4135,false,"Dhakacom Limited",false,"Dhaka Division",success,Asia/Dhaka,1000,1788588367,1788985367.9035,9090,socks5,118.179.199.74:9090,true,2272.4347114563,7690,5088,60.18156205979,118.179.199.74
true,1788983037.7398,elite,3419.9831674021,1787615992.9582,"AS51765 Oy Creanova Hosting Solutions Ltd.",CREANOVA-AS,"Los Angeles","North America",NA,"United States",US,,true,"Oy Crea Nova Hosting Solution Ltd",34.0544,-118.244,false,"Beafort Limited",true,California,success,America/Los_Angeles,90009,1788823543,1788985367.7789,1080,socks5,85.209.156.148:1080,true,2187.6993179321,61132,1916,96.961045552595,85.209.156.148
true,1788984700.744,elite,2211.2686041678,1778976423.0382,"AS12683 PJSC Rostelecom",STATEL-AS,Stavropol,Europe,EU,Russia,RU,,false,"Stavropol branch of OJSC Rostelecom",45.0404,42.0022,false,"OJSC Rostelecom Macroregional Branch South",true,"Stavropol Kray",success,Europe/Moscow,355000,1788827349,1788985367.7789,1080,socks5,84.54.217.219:1080,true,1455.7867050171,47233,21602,68.61770901431,84.54.217.219
true,1788985339.0548,elite,3213.6472312702,1776081958.7945,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Tulsa,"North America",NA,"United States",US,,false,"Cox Communications Inc.",36.0954,-95.9223,false,"Cox Communications Inc",true,Oklahoma,success,America/Chicago,74135,1788779284,1788985367.7779,4145,socks4,98.190.239.3:4145,true,1792.9105758667,411416,282070,59.325783072766,98.190.239.3
true,1788978393.6402,elite,3039.228169437,1778629865.344,"AS210546 CHSL ONE LTD",CHSL-ONE,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Chsl ONE LTD",50.1109,8.68213,false,"Cloud Hosting Solutions, Limited",true,Hesse,success,Europe/Berlin,60313,1788953715,1788985367.7737,1080,socks5,77.239.106.24:1080,true,148.46897125244,92571,4356,95.505896189916,77.239.106.24
true,1788985367.6984,elite,3672.0923542461,1783417363.4244,"AS36926 Airtel Networks Kenya Limited",CKL1-ASN,Nairobi,Africa,AF,Kenya,KE,,false,"Airtel KE Mobile Broadband",-1.2841,36.8155,false,,true,"Nairobi County",success,Africa/Nairobi,09831,1788857325,1788985367.6984,1080,socks4,154.79.251.168:1080,true,2265.6288146973,124601,140825,46.943780940827,154.79.251.168
true,1788985335.225,elite,5161.9551526365,1781863738.3605,"AS57043 HOSTKEY B.V.",HOSTKEY-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Hostkey B V",52.3716,4.8883,false,HOSTKEY,true,"North Holland",success,Europe/Amsterdam,1012,1788515628,1788985367.6793,1080,socks4,46.17.99.217:1080,true,4311.6824626923,57536,195452,22.742580675763,46.17.99.217
true,1788985325.4146,elite,1924.2431861056,1783182643.4946,"AS8400 TELEKOM SRBIJA a.d.",TELEKOM-AS,Belgrade,Europe,EU,Serbia,RS,,false,TELEKOM-SRBIJA,44.8046,20.4637,false,,true,Belgrade,success,Europe/Belgrade,,1788623862,1788985367.6206,4145,socks4,185.190.154.121:4145,true,190.99926948547,95715,150189,38.923726332227,185.190.154.121
true,1788985367.5899,elite,1053.8021006404,1788908684.5026,"AS57043 HOSTKEY B.V.",HOSTKEY-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,Hostkey,52.3716,4.8883,false,,false,"North Holland",success,Europe/Amsterdam,1012,1788905752,1788985367.5899,1080,socks5,31.207.44.151:1080,true,96.544027328491,1033,845,55.005324813632,31.207.44.151
true,1788985144.0132,elite,3926.1561977272,1776542670.4879,"AS60840 OJSC Telecom-Service",TELECOMSERVICEVRN,Voronezh,Europe,EU,Russia,RU,,false,"OJSC Telecom-Service",51.6683,39.192,false,telekomservicevrn,true,"Voronezh Oblast",success,Europe/Moscow,394000,1788382510,1788985367.4798,1080,socks5,84.21.166.105:1080,true,267.83609390259,11355,50074,18.484754757525,84.21.166.105
true,1788985261.7601,elite,3607.6892231814,1782542418.4541,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1788588975,1788985367.466,1080,socks5,158.220.101.43:1080,true,37.892818450928,94824,65517,59.138960091305,158.220.101.43
true,1788985220.4805,elite,3835.2678789159,1783186507.5968,"AS27983 Red Intercable Digital S.A.","Red Intercable Digital S.A.","Miguel Riglos","South America",SA,Argentina,AR,,false,"Red Intercable Digital S.A",-36.8501,-63.7046,false,"RED DIFUSORA SA",true,"La Pampa",success,America/Argentina/Salta,6301,1788627236,1788985367.4125,1085,socks4,190.182.137.250:1085,true,1271.2481021881,119121,149301,44.37825513557,190.182.137.250
true,1788985367.3305,elite,3816.2534638944,1776079698.6703,"AS147096 PT Jaya Sejahtra Nugraha",IDNIC-STRONGNET-AS-ID,Sumedang,Asia,AS,Indonesia,ID,,false,"PT Jaya Sejahtra Nugraha",-6.7778,107.8993,false,,true,"West Java",success,Asia/Jakarta,45364,1788428539,1788985367.3305,8199,socks5,103.174.122.197:8199,true,1357.958316803,87136,87502,49.895211809572,103.174.122.197
true,1788981792.0485,elite,794.34353278018,1782845607.6327,"AS210644 AEZA GROUP LLC",AEZA-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Aeza International LTD",52.3716,4.8883,false,"Aeza International LTD",true,"North Holland",success,Europe/Amsterdam,1012,1788897967,1788985367.2842,1080,socks5,213.165.38.49:1080,true,175.96220970154,68316,2529,96.430235020114,213.165.38.49
true,1788985321.2371,elite,204.71325202058,1785845294.0373,"AS41745 Baykov Ilya Sergeevich",FORTIS-AS,Helsinki,Europe,EU,Finland,FI,,false,"Baykov Ilya Sergeevich",60.1698,24.9383,false,"Baykov Ilya Sergeevich",true,Uusimaa,success,Europe/Helsinki,,1788868379,1788985367.2423,1080,socks5,141.98.85.49:1080,true,175.97508430481,96629,22787,80.917967441549,141.98.85.49
true,1788985309.1222,elite,3245.2573960431,1776088344.5239,"AS23969 TOT Public Company Limited",TOT-NET,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.7101,100.4543,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10110,1788786880,1788985367.205,4153,socks4,125.25.57.57:4153,true,3896.2590694427,267721,300565,47.110257863118,125.25.57.57
true,1788985198.3324,elite,2989.4978497533,1783209319.4241,"AS37282 Main one Cable Company Nigeria Limited",MAINONE,Lagos,Africa,AF,Nigeria,NG,,false,"Main one Cable Company Nigeria Limited",6.4474,3.3903,false,,true,Lagos,success,Africa/Lagos,,1788649079,1788985367.1136,4153,socks4,41.75.84.86:4153,true,1596.7054367065,102064,152327,40.120916227382,41.75.84.86
true,1788983824.6576,elite,1690.0843000203,1778317008.4174,"AS207043 DEDIK SERVICES LIMITED",DEDIK-IO,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Dedik Services Limited",50.1162,8.6693,false,"Dedik Services Limited",true,Hesse,success,Europe/Berlin,60306,1788652076,1788985366.9218,1080,socks5,85.239.144.86:1080,true,5739.3057346344,912,6715,11.95751933919,85.239.144.86
true,1788934646.261,elite,604.28355172187,1785990052.3383,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,"North America",NA,"United States",US,,true,"Alibaba.com LLC",37.4316,-78.6569,false,"Midwest Cable, Delta Centric LLC, Zenlayer Inc",true,Virginia,success,America/New_York,22902,1788408309,1788985366.844,3128,http,47.85.161.37:3128,false,195.92881202698,54318,503,99.082468397147,47.85.161.37
true,1788985366.8361,elite,5182.3627089379,1788468708.2702,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Chengde,Asia,AS,China,CN,,false,"China Unicom Hebei Province Network",40.9515,117.963,false,,false,Hebei,success,Asia/Shanghai,067000,1788467182,1788985366.8361,1082,socks5,110.240.249.224:1082,true,2780.2176475525,5769,6763,46.034152569422,110.240.249.224
true,1788985366.8243,elite,4595.178797967,1710566116.4921,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3486,-121.9732,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,95051,1788974700,1788985366.8243,80,http,138.68.235.51:80,false,4070.8079338074,205689,520636,28.31914088046,138.68.235.51
true,1788985366.8242,elite,6555.8373730056,1788134043.9336,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788738633,1788985366.8242,4116,socks5,45.74.31.30:4116,true,5376.9962787628,2083,6645,23.865719523373,45.74.31.30
true,1788985266.0772,elite,2764.5803967155,1776078373.3988,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Fairfax,"North America",NA,"United States",US,,false,"Cox Communications Inc.",38.847,-77.3128,false,"Amalga Systems Inc.",true,Virginia,success,America/New_York,22038,1788485531,1788985366.7905,4145,socks5,72.206.74.126:4145,true,962.57090568542,125469,72345,63.42776547666,72.206.74.126
true,1788985366.7849,elite,4539.7186993882,1785638221.6454,"AS40004 CONRADIT, LLC",CONRAD,"Tsuen Wan",Asia,AS,"Hong Kong",HK,,false,"CONRADIT, LLC",22.3638,114.1091,false,"The Media Network Ltd",true,"Tsuen Wan District",success,Asia/Hong_Kong,,1788658964,1788985366.7849,6656,socks4,223.254.141.102:6656,true,2449.5742321014,10680,84433,11.228748961761,223.254.141.102
true,1788985329.4691,elite,3421.01596716,1787581752.1272,"AS23688 Link3 Technologies Ltd.",LINK3-TECH-AS-BD-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Link3 Technologies Limited",23.7891,90.4126,false,"Link3 Technologies Ltd",true,"Dhaka Division",success,Asia/Dhaka,1212,1788789967,1788985366.5039,1080,socks4,123.200.28.149:1080,true,3832.3471546173,28740,38745,42.587241609247,123.200.28.149
true,1788985366.4814,elite,820.8594639566,1697005536.587,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1788654227,1788985366.4814,4145,socks4,184.170.249.65:4145,true,732.87534713745,442705,990371,30.891941529968,184.170.249.65
true,1788985360.2172,elite,2637.5065468365,1787941830.7453,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Manbij,Asia,AS,Syria,SY,,false,"High Speed For Internet Services L.L.C",36.5281,37.9549,false,,true,"Aleppo Governorate",success,Asia/Damascus,,1788544109,1788985366.397,1080,socks4,89.43.135.181:1080,true,3312.8049373627,38366,25777,59.813229814633,89.43.135.181
true,1788985366.3132,elite,6174.8147048251,1788915339.9921,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788914010,1788985366.3132,4821,socks5,45.74.31.42:4821,true,4369.811296463,1148,775,59.698387935517,45.74.31.42
true,1788979645.6624,elite,1690.4848500453,1786252124.6469,"AS210644 AEZA GROUP LLC",AEZA-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Aeza International LTD",50.1169,8.6837,false,"Aeza International LTD",true,Hesse,success,Europe/Berlin,60313,1788668231,1788985366.2877,1080,socks5,45.144.54.40:1080,true,3011.4080905914,108399,5833,94.893725050774,45.144.54.40
true,1788985226.5892,elite,2720.4547811438,1788908431.7931,"AS20473 The Constant Company, LLC",AS-VULTR,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"SGP VULTR",1.32123,103.695,false,,false,"South West",success,Asia/Singapore,627753,1788905752,1788985366.1708,1080,socks5,139.180.152.53:1080,true,1043.6511039734,1809,586,75.53235908142,139.180.152.53
true,1788985366.1444,elite,7248.0954645615,1788636077.2572,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788635422,1788985366.1444,34029,socks5,45.74.31.30:34029,true,7278.8960933685,989,3600,21.551536282414,45.74.31.30
true,1788985361.7866,elite,3099.8677864004,1783547800.5684,"AS23969 TOT Public Company Limited",TOT-NET,"Khwaeng Thung Song Hong",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.8983,100.582,false,"TOT Mobile Co LTD",true,Bangkok,success,Asia/Bangkok,10210,1788386143,1788985366.1384,4153,socks4,1.20.254.32:4153,true,879.07576560974,103098,141209,42.200182557192,1.20.254.32
